,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_bootstrap,param_class_weight,param_criterion,param_max_depth,param_max_features,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
405,2.0870742321014406,0.01259840116510827,0.10373959541320801,0.00040309884300670124,False,balanced,entropy,20,sqrt,60,"{'bootstrap': False, 'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 20, 'max_features': 'sqrt', 'n_estimators': 60}",0.7422491956354166,0.7395205959313698,0.7421411411759691,0.7391101441657209,0.7369644300727567,0.7399971013962465,0.0019939749738796847,73
36,2.279704141616821,0.012461117052823198,0.12121162414550782,0.0006407940024367651,False,balanced,gini,20,auto,70,"{'bootstrap': False, 'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 20, 'max_features': 'auto', 'n_estimators': 70}",0.7399251263453107,0.7371967104073514,0.7430509874936151,0.7378976759388773,0.7418148746968471,0.7399770749764004,0.002230850605948794,74
37,2.608855199813843,0.013024732377580424,0.13921380043029785,0.0008340183833847027,False,balanced,gini,20,auto,80,"{'bootstrap': False, 'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 20, 'max_features': 'auto', 'n_estimators': 80}",0.7396223002515716,0.7390156067229312,0.7446670060485996,0.7388070526320776,0.7372675828617623,0.7398759097033885,0.0025181289686181155,75
395,2.0870444774627686,0.008809458613219032,0.1045454978942871,0.0020638421273525926,False,balanced,entropy,20,auto,60,"{'bootstrap': False, 'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 20, 'max_features': 'auto', 'n_estimators': 60}",0.7410366048978481,0.7396216060241301,0.7437578539583951,0.7366850035274921,0.7379749393694421,0.7398152015554615,0.002460021054076527,76
415,2.0831058502197264,0.0085401585918094,0.103599214553833,0.0003979478664444694,False,balanced,entropy,20,log2,60,"{'bootstrap': False, 'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 20, 'max_features': 'log2', 'n_estimators': 60}",0.7378030976591794,0.7400255851398084,0.7445660980481101,0.7377968496122045,0.7387833468067906,0.7397949954532186,0.0025219146766781077,77
414,1.7438354969024659,0.0051157453292708585,0.08665571212768555,0.00029153437794383815,False,balanced,entropy,20,log2,50,"{'bootstrap': False, 'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 20, 'max_features': 'log2', 'n_estimators': 50}",0.7401274732260978,0.7370955165485038,0.744060925073584,0.738099614450581,0.7394907033144704,0.7397748465226475,0.0023900110420314977,78
409,3.4821627616882322,0.021519353212357702,0.1724160671234131,0.0007308332498680357,False,balanced,entropy,20,sqrt,100,"{'bootstrap': False, 'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 20, 'max_features': 'sqrt', 'n_estimators': 100}",0.7397231469966986,0.7351758551616137,0.7455766073447956,0.7378978188680565,0.739591754244139,0.7395930365230606,0.0034118998882165254,79
394,1.7420552253723145,0.008246852288470118,0.0873673439025879,0.001717633265177168,False,balanced,entropy,20,auto,50,"{'bootstrap': False, 'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 20, 'max_features': 'auto', 'n_estimators': 50}",0.7376011591474756,0.7400258505797126,0.7438586394481594,0.7390092361652314,0.7369644300727567,0.7394918630826671,0.002431028021425929,80
39,3.285079002380371,0.03576183043695089,0.17511930465698242,0.0015696253473760403,False,balanced,gini,20,auto,100,"{'bootstrap': False, 'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 20, 'max_features': 'auto', 'n_estimators': 100}",0.7380054649584207,0.7380048115678874,0.7456778216220976,0.7397165314175487,0.7358528698464026,0.7394514998824715,0.003345785000192088,81
413,1.3908443927764893,0.0051091982365970914,0.06901836395263672,0.00023198041984344689,False,balanced,entropy,20,log2,40,"{'bootstrap': False, 'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 20, 'max_features': 'log2', 'n_estimators': 40}",0.737398996032776,0.739722452769257,0.7399183678369816,0.7389080014694753,0.7409054163298302,0.7393706468876642,0.001173092556774901,82
57,2.6099814414978026,0.011943295561512902,0.13965058326721191,0.0003633834855898588,False,balanced,gini,20,log2,80,"{'bootstrap': False, 'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 20, 'max_features': 'log2', 'n_estimators': 80}",0.7384096074217323,0.7388133823528691,0.7435559971205079,0.7371902990127432,0.7387833468067906,0.7393505265429285,0.002183946486875947,83
38,2.9319042205810546,0.0162642731595658,0.1565011501312256,0.00043151401223323724,False,balanced,gini,20,auto,90,"{'bootstrap': False, 'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 20, 'max_features': 'auto', 'n_estimators': 90}",0.7368940272427915,0.73851006621623,0.7436565171703682,0.7372915745454076,0.7404001616814875,0.7393504693712569,0.0024748064527059846,84
49,3.2560718059539795,0.01851406262445989,0.1755199432373047,0.0026551217552575517,False,balanced,gini,20,sqrt,100,"{'bootstrap': False, 'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 20, 'max_features': 'sqrt', 'n_estimators': 100}",0.740632544108353,0.7382069338456786,0.7443643024655855,0.7370891459908038,0.7360549717057396,0.7392695796232321,0.002967527050096778,85
56,2.288664960861206,0.008493545965240296,0.12218708992004394,0.0005136849298377486,False,balanced,gini,20,log2,70,"{'bootstrap': False, 'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 20, 'max_features': 'log2', 'n_estimators': 70}",0.7412388496863644,0.7381058829160101,0.7406256222523907,0.7384030122610367,0.7376717865804365,0.7392090307392476,0.0014392092956977093,86
59,3.267447757720947,0.006950094804973118,0.1741973876953125,0.0007521214394522377,False,balanced,gini,20,log2,100,"{'bootstrap': False, 'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 20, 'max_features': 'log2', 'n_estimators': 100}",0.7389148008147126,0.736388425480728,0.7413328766677998,0.7389081852355628,0.7387833468067906,0.7388655270011187,0.001564279229421963,87
46,2.2857327461242676,0.012544873189107497,0.12261824607849121,0.0004946419277370622,False,balanced,gini,20,sqrt,70,"{'bootstrap': False, 'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 20, 'max_features': 'sqrt', 'n_estimators': 70}",0.7391169639294123,0.7362869866004302,0.7434549257723853,0.7399183678369816,0.7343371059013744,0.7386228700081168,0.003133538945333275,88
48,2.938769006729126,0.014537735337213182,0.15817198753356934,0.002185685793712973,False,balanced,gini,20,sqrt,90,"{'bootstrap': False, 'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 20, 'max_features': 'sqrt', 'n_estimators': 90}",0.7371971596133431,0.7365905885954276,0.7431517729833796,0.73799850226555,0.7376717865804365,0.7385219620076273,0.0023629330363353373,89
54,1.630898380279541,0.009927458230477314,0.08773660659790039,0.0004767882798892672,False,balanced,gini,20,log2,50,"{'bootstrap': False, 'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 20, 'max_features': 'log2', 'n_estimators': 50}",0.7415419208015535,0.7349737328838224,0.7431519975863754,0.7365843201299986,0.735751818916734,0.7384007580636969,0.0033015756027189513,90
412,1.0505539894104003,0.008136956295935477,0.052831172943115234,0.0010588404936935209,False,balanced,entropy,20,log2,30,"{'bootstrap': False, 'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 20, 'max_features': 'log2', 'n_estimators': 30}",0.735984364691233,0.7356806606039648,0.7393122868619662,0.7411312240144543,0.7386822958771221,0.7381581664097481,0.0020644237049021056,91
47,2.6045673370361326,0.011527527467314277,0.1405916690826416,0.0019348954841307898,False,balanced,gini,20,sqrt,80,"{'bootstrap': False, 'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 20, 'max_features': 'sqrt', 'n_estimators': 80}",0.7389146783039877,0.7378032201699044,0.7404235612299619,0.7373922579429011,0.7359539207760711,0.7380975276845653,0.001500482594965337,92
55,1.9551029682159424,0.016116679258433804,0.10550923347473144,0.0004662838749160157,False,balanced,gini,20,log2,60,"{'bootstrap': False, 'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 20, 'max_features': 'log2', 'n_estimators': 60}",0.7375002715654404,0.7366915170143711,0.7418383967560467,0.7372914111977743,0.7370654810024252,0.7380774155072116,0.0018995054057570472,93
404,1.7444602489471435,0.00918642697442754,0.08656473159790039,0.0003149519139923906,False,balanced,entropy,20,sqrt,50,"{'bootstrap': False, 'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 20, 'max_features': 'sqrt', 'n_estimators': 50}",0.7373994044018594,0.7371964653859014,0.7436569663763598,0.7350684949296078,0.7367623282134196,0.7380167318614296,0.0029370667403014086,94
33,1.3123278617858887,0.008321445936630116,0.07058897018432617,0.0006124248272403184,False,balanced,gini,20,auto,40,"{'bootstrap': False, 'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 20, 'max_features': 'auto', 'n_estimators': 40}",0.7376009753813881,0.7350746817212201,0.7434553137230143,0.7365840955270027,0.7366612772837511,0.7378752687272753,0.0029050414809639927,95
34,1.6384292602539063,0.007368693158383537,0.08842711448669434,0.001377227338970213,False,balanced,gini,20,auto,50,"{'bootstrap': False, 'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 20, 'max_features': 'auto', 'n_estimators': 50}",0.7380051382631541,0.7355798751142004,0.7424444777310621,0.7342604754428885,0.7385812449474535,0.7377742422997517,0.00281700089004583,96
392,1.0456190586090088,0.003991585738186883,0.051463747024536134,0.00029445941991287943,False,balanced,entropy,20,auto,30,"{'bootstrap': False, 'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 20, 'max_features': 'auto', 'n_estimators': 30}",0.737601342913563,0.7333564483846797,0.7450716793917196,0.7357760964587376,0.736661277283751,0.7376933688864902,0.003949631901050034,97
45,1.9589434146881104,0.009008874693291705,0.10506114959716797,0.0010296107108661693,False,balanced,gini,20,sqrt,60,"{'bootstrap': False, 'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 20, 'max_features': 'sqrt', 'n_estimators': 60}",0.737500108217807,0.735883027903206,0.7397162863960988,0.7380998186351228,0.7368633791430881,0.7376125240590645,0.0012828315831946008,98
403,1.396248960494995,0.010517917717370347,0.0690701961517334,9.35491555883332e-05,False,balanced,entropy,20,sqrt,40,"{'bootstrap': False, 'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 20, 'max_features': 'sqrt', 'n_estimators': 40}",0.73315551037723,0.7341652641911116,0.7449705876251427,0.7382010941677871,0.7368633791430881,0.7374711671008719,0.004164070002523326,99
393,1.3936787605285645,0.009067909948543663,0.06926546096801758,0.0003468268965082924,False,balanced,entropy,20,auto,40,"{'bootstrap': False, 'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 20, 'max_features': 'auto', 'n_estimators': 40}",0.737803158914542,0.7364892109704924,0.7417372641525615,0.7349678115321143,0.7354486661277284,0.7372892223394877,0.002427583995242534,100
43,1.3118388175964355,0.009349990068786913,0.07072439193725585,0.0003055301709623049,False,balanced,gini,20,sqrt,40,"{'bootstrap': False, 'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 20, 'max_features': 'sqrt', 'n_estimators': 40}",0.7357822219949874,0.7376005261753965,0.7390091544914147,0.7371903602681058,0.7363581244947454,0.7371880774849299,0.0011092062226143399,101
35,1.965338659286499,0.017571002502532674,0.10503334999084472,0.0012977819259386368,False,balanced,gini,20,auto,60,"{'bootstrap': False, 'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 20, 'max_features': 'auto', 'n_estimators': 60}",0.7359847934787704,0.7389143107718127,0.7401205309516813,0.7343619551600946,0.7361560226354082,0.7371075225995535,0.0020998436253419944,102
402,1.048518991470337,0.005479317052495617,0.05145840644836426,0.0003774785342236373,False,balanced,entropy,20,sqrt,30,"{'bootstrap': False, 'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 20, 'max_features': 'sqrt', 'n_estimators': 30}",0.7368939659874291,0.7370950060871495,0.7378979005418731,0.7393124502095996,0.7339329021827001,0.7370264450017503,0.0017650786415164743,103
44,1.6338480949401855,0.00624765007366133,0.08801183700561524,0.0004809254527995586,False,balanced,gini,20,sqrt,50,"{'bootstrap': False, 'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 20, 'max_features': 'sqrt', 'n_estimators': 50}",0.7367929354762146,0.7383080460307097,0.7387057975178674,0.7341594449316742,0.7359539207760711,0.7367840289465074,0.0016488433926011151,104
53,1.306708812713623,0.006930990044991884,0.07053298950195312,0.0001838834818719678,False,balanced,gini,20,log2,40,"{'bootstrap': False, 'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 20, 'max_features': 'log2', 'n_estimators': 40}",0.7356813752498605,0.733558938194646,0.7395146337427534,0.7378977984496022,0.7352465642683913,0.7363798619810507,0.002090970279482651,105
401,0.7005964279174804,0.0019306582824255133,0.03392238616943359,8.509765300389294e-05,False,balanced,entropy,20,sqrt,20,"{'bootstrap': False, 'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 20, 'max_features': 'sqrt', 'n_estimators': 20}",0.7385101887269552,0.7360845376273724,0.7384038289992033,0.7305220198326896,0.7374696847210994,0.736198051981464,0.002968457675927196,106
391,0.7053879737854004,0.004880647404201843,0.03494133949279785,0.0009170037350853322,False,balanced,entropy,20,auto,20,"{'bootstrap': False, 'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 20, 'max_features': 'auto', 'n_estimators': 20}",0.7379039444043063,0.7344679881925796,0.7373926663119845,0.7359783820841623,0.7331244947453517,0.7357734951476769,0.001784604129350086,107
411,0.7059073448181152,0.007037971128085014,0.03497672080993652,0.0012540300616076382,False,balanced,entropy,20,log2,20,"{'bootstrap': False, 'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 20, 'max_features': 'log2', 'n_estimators': 20}",0.7321445110376446,0.7349731611671058,0.7409296326164714,0.7366856773364796,0.7331244947453517,0.7355714953806105,0.003099712041336882,108
52,0.9863275527954102,0.004159808716334622,0.053069114685058594,0.00012145530105282848,False,balanced,gini,20,log2,30,"{'bootstrap': False, 'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 20, 'max_features': 'log2', 'n_estimators': 30}",0.7368937822213416,0.7308304814197784,0.7411312444329085,0.7356749434367983,0.7332255456750203,0.7355511994371694,0.0034827743907807442,109
32,0.9876742362976074,0.0037760043592522325,0.05324878692626953,0.00034498101015589534,False,balanced,gini,20,auto,30,"{'bootstrap': False, 'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 20, 'max_features': 'auto', 'n_estimators': 30}",0.7336604587487604,0.732750571594206,0.7405251430394388,0.7361799734821453,0.7343371059013744,0.735490650553185,0.002757157257055903,110
42,0.9823497295379638,0.0051849749163695915,0.05286784172058105,0.00015406441075162066,False,balanced,gini,20,sqrt,30,"{'bootstrap': False, 'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 20, 'max_features': 'sqrt', 'n_estimators': 30}",0.736287435806422,0.7338619684729266,0.7370897177075205,0.7337555474898123,0.7360549717057396,0.7354099282364841,0.001352105644103563,111
31,0.6561222076416016,0.004043071263402857,0.035608530044555664,0.00011972667949350507,False,balanced,gini,20,auto,20,"{'bootstrap': False, 'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 20, 'max_features': 'auto', 'n_estimators': 20}",0.7364891497151299,0.7326490918769999,0.7361806677095869,0.7358776578497603,0.7333265966046888,0.7349046327512332,0.0015914395861181022,112
41,0.6570776462554931,0.004036471345228131,0.035471439361572266,0.00023311124648847304,False,balanced,gini,20,sqrt,20,"{'bootstrap': False, 'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 20, 'max_features': 'sqrt', 'n_estimators': 20}",0.7328522963328619,0.7303250838422565,0.7353722398537843,0.7316338863358561,0.7331244947453517,0.7326616002220222,0.0016801016745678996,113
51,0.6570772647857666,0.0030440597090221127,0.03537178039550781,0.0002465878430032169,False,balanced,gini,20,log2,20,"{'bootstrap': False, 'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 20, 'max_features': 'log2', 'n_estimators': 20}",0.7329529388934471,0.7299210434712156,0.7318353960600223,0.7348668626947166,0.7281729991915926,0.7315498480621988,0.0023284716147144056,114
559,3.977268409729004,0.029507941963419177,0.1958834171295166,0.0009142284890502748,False,balanced,entropy,70,sqrt,100,"{'bootstrap': False, 'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 70, 'max_features': 'sqrt', 'n_estimators': 100}",0.732144429363828,0.7292138298927149,0.7335529351691212,0.7269851352020194,0.7284761519805982,0.7300744963216564,0.0024175923178505828,115
